vehicle_id,last_service_date,mileage_km,engine_hours,vehicle_age_years,fault_code_count,oil_temp_avg_celsius,vibration_level,battery_voltage,engine_load_percent,fuel_efficiency_kmpl,vehicle_type,fuel_type,region,road_condition,weather_condition,maintenance_required,failure_component,time_to_failure_days
1112,2025-03-20 11:24:36.978477,120694.42593783303,3017.086521580072,14,9,,0.7087102412122982,11.145866214505073,83.27542714750969,19.609925844936853,Van,Diesel,East,Rural,Cold,1,Engine,27.702977496089495
1317,2025-09-30 11:24:36.978477,220827.27094055765,7098.189667801883,2,4,86.11572510498057,0.4847442768106954,12.383572964072796,75.13700872672567,14.743107961774108,Truck,Diesel,North,Urban,Cold,0,nan,211.16402444700046
1022,2025-09-05 11:24:36.978477,82149.42386112586,1613.865822435673,6,3,,0.6671317382859744,,74.42108021786308,6.832586218035703,Van,Diesel,East,Highway,Hot,0,nan,266.48675094120324
1557,2025-10-31 11:24:36.978477,186689.0599079572,4802.21215381163,13,2,117.35108548435046,0.7538131966408105,11.727645963399612,68.99247517806694,14.707145567970011,Truck,Petrol,West,Highway,Rainy,0,nan,185.04976863960678
1823,2025-08-10 11:24:36.978477,51893.31069124903,1318.63758987401,3,2,81.49842245170801,0.553375061138755,,71.57276905982815,19.188435663495575,Sedan,Petrol,North,Urban,Cold,0,nan,174.50267157456247
1646,2025-11-28 11:24:36.978477,92802.75602674214,1176.4529719651146,14,4,72.77274725902258,0.7716743482834088,13.473799799345004,120.34355482910192,4.543339701146341,Truck,Diesel,East,Urban,Cold,1,Engine,30.974471476066853
1117,2025-10-19 11:24:36.978477,205669.6011515266,7712.015550928705,2,2,103.61526355915234,0.5486394917332107,12.657394513306924,55.7969608784214,11.451032437885836,Sedan,Diesel,South,Rural,Cold,0,nan,235.71099003968544
1984,2025-04-17 11:24:36.978477,132684.4792970588,4604.07180250212,6,4,88.91429035393853,0.5895223800170473,11.34594311730104,95.31780776586861,,Sedan,Electric,West,Urban,Rainy,0,nan,302.5355243077533
1700,2025-12-21 11:24:36.978477,128106.69920610092,3206.551025758972,4,1,87.19418001555273,0.7446373775908159,13.745227073488696,66.98563544348131,16.246201316966413,Truck,Petrol,West,Urban,Normal,0,nan,320.7452073332096
1642,2025-03-03 11:24:36.978477,79803.12806596953,1477.8026602347038,5,0,86.69145152309864,0.31596379230819516,11.43286004556158,62.16476119720476,11.653353836690416,Van,Petrol,South,Urban,Rainy,0,nan,203.1971862818585
1933,2025-04-15 11:24:36.978477,87725.9892644705,1743.7723204856054,5,4,106.86859401900654,0.5120382926569014,12.489965317657454,59.17036483824012,,Van,Petrol,East,Urban,Normal,0,nan,128.44958097857594
1211,2026-02-06 11:24:36.978477,44239.30814165178,856.0099394193176,3,2,94.83400402673857,1.0851145317478752,,62.8062665322279,16.32069180371402,Van,Petrol,South,Highway,Normal,0,nan,171.7177781993155
1417,2026-02-04 11:24:36.978477,108601.61469556711,3730.1362617218856,12,3,85.10969413233786,0.29202562319767456,12.196495270971347,83.52372523908869,7.579775703354289,SUV,Diesel,West,Urban,Normal,0,nan,261.84907932646246
1112,2025-01-29 11:24:36.978477,155373.49873672106,2890.200997240748,4,3,95.66275658236309,0.8038618004974754,13.022929740078453,69.54141935951775,15.1732482931051,Truck,Diesel,East,Urban,Hot,0,nan,175.09121039808295
1043,2025-01-24 11:24:36.978477,144753.86572597641,3086.451113906821,3,1,99.14013990297289,0.4695033818660752,14.540033847070847,63.7289577310952,16.84422598394871,Van,Diesel,South,Urban,Cold,0,nan,236.81438872688915
1127,2025-10-05 11:24:36.978477,145385.73350711982,4181.289294968018,7,4,91.35136747980428,0.4132261346712547,11.818518765218236,81.03236388846577,8.09128667669379,Truck,Petrol,North,Highway,Cold,0,nan,335.511974605921
1875,2025-04-28 11:24:36.978477,16818.283867633014,330.19749023173847,1,3,98.08345293657725,0.5131346400285834,,66.19030831423909,15.57601474002594,Sedan,Diesel,South,Urban,Normal,0,nan,135.81332495112932
1157,2025-08-27 11:24:36.978477,151803.4540993078,3201.301333518724,6,3,98.93197295373193,0.2905914055672274,13.834233743804617,63.9906531729882,8.985830611606191,SUV,Diesel,West,Rural,Normal,0,nan,233.97080294524923
1784,2025-05-03 11:24:36.978477,120869.94678186436,2566.4973967553415,4,3,67.64879544917365,0.44595541014412765,12.873188011755197,49.90556380436678,11.20584314015595,Van,Diesel,West,Highway,Normal,0,nan,291.10832055746044
1826,2025-09-18 11:24:36.978477,92840.55125383302,1973.7093080389327,1,5,113.80446289197597,0.8275772556201305,,57.58423070571109,8.840239128703097,Van,Diesel,North,Rural,Rainy,0,nan,156.77853607608972
1393,2025-11-05 11:24:36.978477,65892.56173293108,1344.0437167697742,1,4,,0.8732157447280211,13.430379466980861,64.83006141449042,13.379376218914453,Van,Diesel,West,Urban,Cold,0,nan,280.8722684823543
1866,2025-12-21 11:24:36.978477,179836.80393481377,3364.210286721214,5,5,74.67068448575186,0.40044617408158384,11.295687358067365,51.13783371391361,9.9139126759642,Truck,Electric,West,Urban,Normal,0,nan,261.7754339610033
1851,2025-09-18 11:24:36.978477,12434.253446047078,427.20362380930925,14,3,105.7233178867228,0.5571844686104155,13.319300482234773,95.9735344192676,9.220267655648918,Van,Diesel,North,Highway,Rainy,1,Engine,12.143935236898578
1511,2026-01-30 11:24:36.978477,65996.86445865977,1200.2556500789037,5,1,114.75172827447156,0.6738202441387671,11.621957189766286,78.93703579285875,16.952585824542723,Truck,Diesel,South,Highway,Hot,0,nan,186.41175620790858
1913,2026-02-06 11:24:36.978477,148827.9124254669,2908.488647928617,10,6,98.13612160128288,0.7477220535500633,11.562431777254112,65.36022304791875,10.204354124003151,Truck,Electric,West,Urban,Hot,1,Cooling System,12.816242122697933
1044,2025-05-01 11:24:36.978477,109154.12437171582,2853.7909244032585,7,1,92.86485529910647,0.8811344758159994,12.798329879839896,84.67448963239308,18.36858121811648,Van,Diesel,West,Urban,Cold,0,nan,172.93849204763887
1107,2025-02-07 11:24:36.978477,162691.77331305714,5473.573592347247,13,5,105.89271990935687,0.5221514627957795,11.813827583675199,62.57731195891874,3.2904281033342535,Truck,Diesel,East,Rural,Normal,1,Brake System,8.89801364992746
1218,2025-11-26 11:24:36.978477,145782.08210817334,3775.4026379221887,12,4,91.89920345192655,0.6034400363624473,12.718299824370737,110.5877497685092,13.28368697458552,SUV,Diesel,North,Urban,Normal,1,Transmission,21.8440005946327
1442,2026-02-21 11:24:36.978477,99246.61329641688,2052.3158541644448,4,2,89.45908794043417,0.3504337766399799,,89.31200801023935,,Sedan,Petrol,East,Rural,Normal,0,nan,251.72864978171907
1829,2026-01-31 11:24:36.978477,38432.12836885068,892.243155469946,14,4,93.76885512544698,0.4989807805724406,11.82407292572713,86.42534758914321,13.049385862740765,Truck,Diesel,North,Rural,Normal,1,Cooling System,26.787425728284973
1314,2025-09-04 11:24:36.978477,185188.91985667305,5546.8158514961515,9,2,98.90202015109385,0.5140903089939324,11.64028326059254,83.87137414817133,19.800534808807292,SUV,Diesel,East,Highway,Hot,0,nan,201.97236241846798
1176,2025-10-29 11:24:36.978477,129625.78908085583,3484.204430746565,4,2,97.20998583057047,0.4623061507976147,12.02694881152841,41.80174699231789,13.30808323060519,Van,Diesel,East,Highway,Rainy,0,nan,284.4397955115296
1227,2025-10-03 11:24:36.978477,61079.67613014372,1138.9307171020557,7,1,98.42149271027239,0.7046778731678415,12.765353433256523,67.06115397908097,19.31285796063139,Sedan,Diesel,East,Highway,Cold,0,nan,230.23281698846594
1702,2026-01-10 11:24:36.978477,14040.048581533585,285.86288483942025,5,3,75.24895374754473,1.016602476949597,14.347358473632132,38.89037292494158,13.23252863773977,Van,Petrol,West,Rural,Cold,0,nan,124.2427013749196
1982,2025-03-29 11:24:36.978477,159952.06408545075,5568.957993274602,5,2,87.9636338575805,0.37474366227597145,11.296471438688156,78.0373501513162,11.742681563619936,SUV,Petrol,West,Highway,Hot,0,nan,276.63298503739804
1671,2025-03-19 11:24:36.978477,101879.71201629142,2463.137807551091,6,5,107.09804168989753,0.5599825024801584,11.515526018094137,71.70449686737813,4.739438339454287,SUV,Diesel,South,Rural,Rainy,0,nan,200.83351221652939
1905,2026-01-13 11:24:36.978477,71262.46887363849,1346.3646273502382,8,3,86.91408520559526,0.5793163759296532,13.13664662116942,94.05141006339292,8.790326095775734,Truck,Petrol,South,Urban,Hot,0,nan,269.97283160017247
1266,2025-12-31 11:24:36.978477,210684.26788303585,8094.130926394356,5,2,75.55910757232809,0.904890682603238,11.67996985111889,86.39170487383447,12.015286005213138,SUV,Petrol,East,Urban,Normal,0,nan,191.27777282258842
1869,2025-03-25 11:24:36.978477,27502.121282286447,1046.646390463968,3,2,118.98998555948737,0.5343257465557301,12.366042187751964,54.98716576511172,8.54676525403439,Van,Petrol,North,None,Rainy,0,nan,219.66414411910236
1837,2025-11-29 11:24:36.978477,125012.74287714927,2688.3315006658063,6,2,118.0956496222878,0.6205880896515785,12.8531353735493,35.56627493603514,7.2682090020511945,Sedan,Electric,South,Urban,Normal,0,nan,155.02284089419896
1378,2025-07-21 11:24:36.978477,183482.80700889445,4341.1064612677765,14,3,110.98332538367994,0.6090121015976767,13.182988313651236,63.12685070486148,15.633549203320523,Sedan,Petrol,North,Rural,Rainy,1,Engine,5.439489500922679
1488,2025-11-19 11:24:36.978477,169316.53083643637,6418.371265510888,12,3,94.31920015420714,0.7963802389462247,,54.21174624936713,9.286118516185308,SUV,Diesel,East,Urban,Normal,0,nan,184.55778209726654
1701,2025-05-24 11:24:36.978477,61792.306566234576,1125.9429614330577,14,3,101.29690631904737,0.8083097401871611,11.505555702677011,66.34947185536856,12.773990564965242,Sedan,Petrol,West,Highway,Rainy,1,Cooling System,24.565896345108957
1686,2025-01-30 11:24:36.978477,219039.93487351068,5165.68789709316,2,3,84.76967526983941,0.5040663121298872,13.033503162149374,57.961177985435754,12.576605089419633,Truck,Diesel,North,Urban,Normal,0,nan,263.9539799354508
1289,2025-04-03 11:24:36.978477,225192.56808790794,5664.097240019572,12,4,89.83680125597856,0.48764275970158144,13.212463176850731,86.16492882391859,18.67909802775335,SUV,Petrol,West,Highway,Cold,1,Brake System,23.688119197271103
1995,2025-12-13 11:24:36.978477,201465.0675006096,5242.266221553332,12,2,84.66173609380444,0.725116055861975,12.4808745024876,89.15228045879054,6.316102348245144,Truck,Petrol,West,Urban,Rainy,1,Transmission,23.102492627750507
1356,2025-04-20 11:24:36.978477,87999.84094321483,1912.1870975851373,8,3,103.49984893011336,0.8656815717108673,11.458594359519331,55.615469642786366,15.909691332100929,Truck,Diesel,South,Rural,Hot,0,nan,291.8678628425426
1656,2026-02-20 11:24:36.978477,126481.22614876756,3263.971768261365,8,1,134.64219669136418,0.2755857566270566,13.585274340293587,118.00466401671274,3.254190712785764,SUV,Petrol,West,Rural,Rainy,0,nan,253.65137463603838
1743,2025-12-01 11:24:36.978477,215484.0412163167,4812.887097278483,3,4,92.75895549704497,0.5229593517797702,13.12278885196877,64.7785153505627,12.464097653898042,Truck,Diesel,East,Urban,Rainy,0,nan,289.168736339035
1871,2026-01-26 11:24:36.978477,166646.90707860125,4202.945678274613,12,3,107.32215538206479,0.5985070840409406,12.26984622915204,55.39318024238497,13.208464553362711,Van,Diesel,North,None,Hot,0,nan,224.3661746753772
1949,2025-02-23 11:24:36.978477,101707.84485639975,2347.743448701644,8,3,109.4792248843786,0.20885560767687783,12.472218661498903,94.79844636342087,21.12964350143109,SUV,Petrol,East,Highway,Normal,0,nan,163.863452285861
1203,2025-06-13 11:24:36.978477,127235.4092731464,2588.4222941476423,9,4,,0.4931326985111638,13.895448972979658,95.78497631041122,10.420823611626423,Van,Diesel,South,Rural,Hot,0,nan,159.77680974740974
1212,2025-03-31 11:24:36.978477,48514.10748640318,979.785231632525,5,3,103.34010836407433,0.6160815530151692,,71.95027429881155,15.101795802574161,Truck,Petrol,West,Highway,Cold,0,nan,232.3543850849641
1551,2025-05-20 11:24:36.978477,208952.32299042444,4140.010581151203,5,6,98.7179028730604,0.4085784568424371,,89.85998057864661,9.874497451625588,Truck,Diesel,North,Highway,Hot,1,Brake System,6.02603910603756
1786,2025-04-22 11:24:36.978477,133884.46768563282,4306.477323553936,6,1,107.0778922217208,0.31957112000597826,13.977624926724143,58.98633356895922,12.294882075856709,SUV,Diesel,West,Urban,Cold,0,nan,247.6390654090134
1322,2025-05-18 11:24:36.978477,244579.58534755572,9114.6775885152,7,3,77.07445158981443,0.6578259983587563,13.23282315628785,62.06851950454762,8.28482385430212,Truck,Petrol,North,Highway,Rainy,0,nan,231.2082574324719
1593,2025-07-08 11:24:36.978477,30441.592860014716,607.808863607167,3,0,98.51143733051642,0.6684352560573167,11.334857206449414,77.41698487420192,9.253335919952685,Truck,Diesel,East,Urban,Cold,0,nan,178.13062464965262
1180,2025-12-27 11:24:36.978477,81709.66124856233,3110.505246176583,5,3,95.48577172318093,0.4565137768161469,11.358991039581731,69.92565198190012,19.508448290566342,SUV,Electric,South,Urban,Cold,0,nan,245.49909340214978
1498,2025-03-14 11:24:36.978477,136831.5661533477,4357.037913528134,1,4,94.00561769188579,0.6977065475494983,12.170100052298682,55.730615761259195,15.138643848480104,Sedan,Electric,North,Highway,Rainy,0,nan,300.26229350859774
1319,2025-07-15 11:24:36.978477,275681.06894845335,6759.214254663678,11,3,86.81618578935938,0.11797022595724732,12.319843902627658,73.34746638859642,13.675671346738158,Van,Diesel,West,Urban,Hot,0,nan,145.35090156731653
1082,2025-03-13 11:24:36.978477,144660.66350537958,2855.3511478202026,10,3,112.30970988502217,0.7004998778349757,12.13493041919031,71.47828690869812,18.99620572801618,Truck,Diesel,North,Rural,Hot,1,Cooling System,23.39847521891498
1302,2026-02-02 11:24:36.978477,94412.05688710576,1818.9942663956665,5,6,97.71803813612723,0.8717733773813436,12.653967139185044,66.61921573995524,12.67464492181065,Sedan,Electric,East,Rural,Cold,1,Battery,25.09188212189202
1261,2025-08-19 11:24:36.978477,141066.53103343688,3217.6469291332787,4,4,109.02251860817636,0.8493361529238165,12.269429645956352,84.04940135470376,,Van,Petrol,North,None,Cold,0,nan,164.15086753262392
1783,2025-12-13 11:24:36.978477,99450.59980531079,1841.5836214370115,1,0,97.92874226695389,0.6056584749191227,11.713064583455255,98.88677974222166,17.065586245546328,Sedan,Petrol,West,Highway,Cold,0,nan,157.4306729379327
1199,2025-02-27 11:24:36.978477,196779.03725241192,4195.8682378591775,7,2,108.73841920778082,0.8207236396411812,11.025601298514726,51.60588923595851,12.763137608072608,Truck,Diesel,North,Highway,Rainy,0,nan,227.73073037516835
1239,2025-12-20 11:24:36.978477,191680.66616103612,4694.4044862955625,1,2,102.68351105517809,0.5649793871917498,12.280139051223044,85.96429423625847,14.014804396689392,Van,Petrol,West,Urban,Cold,0,nan,158.94824674198554
1913,2025-12-20 11:24:36.978477,236615.02391801914,8150.393258984506,13,1,93.42474521139695,0.790667507228338,13.932200978111515,111.88499061467057,19.548576363560795,Truck,Petrol,East,Highway,Rainy,1,Transmission,16.448250294242712
1691,2025-01-25 11:24:36.978477,41470.82709305808,1095.2699947821257,8,5,110.83654514622422,0.39460519546501016,13.421150546586562,39.323519219875855,5.379144213887245,Sedan,Petrol,South,Urban,Hot,0,nan,179.49532587949028
1943,2025-12-13 11:24:36.978477,31696.04182423823,638.1296145107577,14,3,102.5614298766547,0.5998517926425136,13.30347863963263,83.69740453429537,10.463847656146394,SUV,Electric,West,Rural,Rainy,0,nan,157.2723179421269
1682,2025-03-08 11:24:36.978477,126024.9204918688,3760.8808367699535,10,3,,0.9101899053421493,12.87794387013279,77.04673194318084,12.262224614939946,Truck,Diesel,South,Highway,Rainy,0,nan,203.67842929617174
1294,2025-10-05 11:24:36.978477,188949.10110420792,4461.8046111673575,12,0,74.6766659003962,0.6807454082104961,12.06955041066182,68.03794763533986,,SUV,Diesel,South,Highway,Hot,0,nan,100.50324522221001
1511,2025-04-30 11:24:36.978477,201478.10795741095,3696.6401510744545,2,5,102.76861034356821,0.7610908700031171,12.979037407610228,50.91844653714037,13.164460763604355,Truck,Petrol,North,Highway,Hot,0,nan,175.89542228118424
1688,2025-10-07 11:24:36.978477,154404.1765925912,5107.188057331154,10,7,,0.6946645133139515,12.368305632217425,79.35013122122523,9.586461988268791,Truck,Diesel,North,Urban,Rainy,1,Brake System,21.78621327640038
1880,2025-03-26 11:24:36.978477,188842.48856519832,6733.860696147643,13,5,105.11946977247261,0.5591305784732786,12.578962424526658,84.51674574496484,12.970870134402142,Truck,Petrol,East,Highway,Normal,1,Brake System,16.7523748382483
1395,2025-06-08 11:24:36.978477,230899.16076740602,4724.965857785147,12,3,98.87989896714475,0.8495421504223006,12.966592962242874,65.98507954683545,10.564746250355135,Sedan,Diesel,East,Highway,Hot,0,nan,192.39423191675812
1748,2026-01-03 11:24:36.978477,92734.16572171621,3601.6548875350713,5,2,86.11306006680601,0.42705887128862713,,70.6420884259782,,Van,Diesel,South,Urban,Hot,0,nan,180.96689474437804
1137,2025-06-09 11:24:36.978477,228026.1592773791,5147.587170466927,13,3,75.08349821617581,0.44736956832307745,12.139540864846419,34.13882685302946,17.658100718993413,Truck,Petrol,South,Highway,Normal,0,nan,137.48095323928214
1838,2026-01-03 11:24:36.978477,229854.43239161768,6553.722050855566,6,2,106.49107697514731,0.679907809914121,11.873993137379466,80.05946208142298,18.30531579157755,Van,Petrol,West,Urban,Cold,0,nan,233.89150066976566
1877,2025-02-13 11:24:36.978477,106882.28306903702,2287.9936435512354,9,4,99.44718801209912,0.9605368632970867,,54.65580699939005,12.628768862644149,Van,Diesel,South,Urban,Normal,0,nan,257.10275566829677
1822,2025-08-26 11:24:36.978477,83050.93405237055,2903.1078480498245,14,6,81.43641546394367,0.250529143824071,12.155386194600611,66.63500808546178,5.0113050581601675,SUV,Diesel,West,Highway,Hot,1,Battery,13.419587051729692
1128,2025-03-20 11:24:36.978477,185470.56533625867,5314.142116543067,7,4,91.2070302529451,0.363031860593917,14.18740780188814,53.44749107272522,13.401752467104648,SUV,Petrol,West,Rural,Hot,0,nan,183.3407382021423
1048,2025-02-15 11:24:36.978477,259439.66868906285,10169.675017791911,6,2,91.3599418911712,0.6315901429178132,12.803280792100455,61.16257083878761,6.4820378287608555,SUV,Diesel,East,Rural,Normal,0,nan,116.93880143759657
1675,2026-01-21 11:24:36.978477,89332.29520689638,2787.0417187197327,5,4,101.198866425902,0.6926491427293876,13.14208490501379,83.90531752246251,17.245233913477364,Truck,Diesel,East,Rural,Rainy,0,nan,160.70823951571037
